vendor_id,quarter,segment,tier,composite,accel_flag,stall_flag,jobs_pct,web_pct,spend_pct,jobs_present,web_present,spend_present
V0135,2025Q3,data_infrastructure,C,36.666666666666664,False,False,,23.333333333333332,,False,True,False
V0135,2025Q4,data_infrastructure,C,59.48275862068966,True,False,,68.96551724137932,,False,True,False
V0136,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0136,2023Q2,data_infrastructure,C,41.901408450704224,False,False,,33.80281690140845,,False,True,False
V0136,2023Q3,data_infrastructure,C,41.42857142857143,False,False,,32.857142857142854,,False,True,False
V0136,2023Q4,data_infrastructure,C,40.94202898550725,False,False,,31.88405797101449,,False,True,False
V0136,2024Q1,data_infrastructure,C,48.529411764705884,False,False,,47.05882352941176,,False,True,False
V0136,2024Q2,data_infrastructure,C,29.47761194029851,False,True,,8.955223880597014,,False,True,False
V0136,2024Q3,data_infrastructure,C,52.61194029850746,False,False,,55.223880597014926,,False,True,False
V0136,2024Q4,data_infrastructure,C,26.492537313432834,False,False,,2.9850746268656714,,False,True,False
V0136,2025Q1,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0136,2025Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0136,2025Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0136,2025Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0137,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0137,2023Q2,data_infrastructure,C,43.30985915492958,False,False,,36.61971830985916,,False,True,False
V0137,2023Q3,data_infrastructure,C,37.857142857142854,False,False,,25.71428571428571,,False,True,False
V0137,2023Q4,data_infrastructure,C,46.01449275362319,False,False,,42.028985507246375,,False,True,False
V0137,2024Q1,data_infrastructure,C,49.26470588235294,False,False,,48.529411764705884,,False,True,False
V0137,2024Q2,data_infrastructure,C,27.98507462686567,False,True,,5.970149253731343,,False,True,False
V0137,2024Q3,data_infrastructure,C,48.88059701492537,False,False,,47.76119402985074,,False,True,False
V0137,2024Q4,data_infrastructure,C,36.940298507462686,False,False,,23.88059701492537,,False,True,False
V0137,2025Q1,data_infrastructure,C,67.06349206349206,True,False,,84.12698412698413,,False,True,False
V0137,2025Q2,data_infrastructure,C,27.419354838709676,False,True,,4.838709677419355,,False,True,False
V0137,2025Q3,data_infrastructure,C,25.833333333333332,False,True,,1.6666666666666667,,False,True,False
V0137,2025Q4,data_infrastructure,C,39.6551724137931,False,False,,29.310344827586203,,False,True,False
V0138,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2023Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2023Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2023Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2024Q1,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2024Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2024Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2024Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2025Q1,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2025Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2025Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0138,2025Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0139,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0139,2023Q2,data_infrastructure,C,51.76056338028169,False,False,,53.52112676056338,,False,True,False
V0139,2023Q3,data_infrastructure,C,62.857142857142854,False,False,,75.71428571428571,,False,True,False
V0139,2023Q4,data_infrastructure,C,70.65217391304347,False,False,,91.30434782608695,,False,True,False
V0139,2024Q1,data_infrastructure,C,29.411764705882355,False,True,,8.823529411764707,,False,True,False
V0139,2024Q2,data_infrastructure,C,66.7910447761194,True,False,,83.5820895522388,,False,True,False
V0139,2024Q3,data_infrastructure,C,36.19402985074627,False,False,,22.388059701492537,,False,True,False
V0139,2024Q4,data_infrastructure,C,67.53731343283582,True,False,,85.07462686567165,,False,True,False
V0139,2025Q1,data_infrastructure,C,46.42857142857143,False,False,,42.857142857142854,,False,True,False
V0139,2025Q2,data_infrastructure,C,62.096774193548384,False,False,,74.19354838709677,,False,True,False
V0139,2025Q3,data_infrastructure,C,50.83333333333334,False,False,,51.66666666666667,,False,True,False
V0139,2025Q4,data_infrastructure,C,64.65517241379311,False,False,,79.3103448275862,,False,True,False
V0140,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2023Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2023Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2023Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2024Q1,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2024Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2024Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2024Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2025Q1,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2025Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2025Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0140,2025Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0141,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0141,2023Q2,data_infrastructure,C,54.57746478873239,False,False,,59.154929577464785,,False,True,False
V0141,2023Q3,data_infrastructure,C,73.57142857142858,True,False,,97.14285714285714,,False,True,False
V0141,2023Q4,data_infrastructure,C,47.463768115942024,False,False,,44.927536231884055,,False,True,False
V0141,2024Q1,data_infrastructure,C,41.911764705882355,False,True,,33.82352941176471,,False,True,False
V0141,2024Q2,data_infrastructure,C,51.865671641791046,False,False,,53.73134328358209,,False,True,False
V0141,2024Q3,data_infrastructure,C,33.95522388059702,False,False,,17.91044776119403,,False,True,False
V0141,2024Q4,data_infrastructure,C,58.582089552238806,True,False,,67.16417910447761,,False,True,False
V0141,2025Q1,data_infrastructure,C,51.19047619047619,False,False,,52.38095238095239,,False,True,False
V0141,2025Q2,data_infrastructure,C,41.12903225806451,False,False,,32.25806451612903,,False,True,False
V0141,2025Q3,data_infrastructure,C,39.166666666666664,False,False,,28.333333333333332,,False,True,False
V0141,2025Q4,data_infrastructure,C,62.06896551724138,True,False,,74.13793103448276,,False,True,False
V0142,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0142,2023Q2,data_infrastructure,C,31.338028169014084,False,False,,12.676056338028168,,False,True,False
V0142,2023Q3,data_infrastructure,C,59.285714285714285,True,False,,68.57142857142857,,False,True,False
V0142,2023Q4,data_infrastructure,C,75.0,True,False,,100.0,,False,True,False
V0142,2024Q1,data_infrastructure,C,34.55882352941177,False,True,,19.11764705882353,,False,True,False
V0142,2024Q2,data_infrastructure,C,45.14925373134328,False,False,,40.298507462686565,,False,True,False
V0142,2024Q3,data_infrastructure,C,41.417910447761194,False,False,,32.83582089552239,,False,True,False
V0142,2024Q4,data_infrastructure,C,59.32835820895522,True,False,,68.65671641791045,,False,True,False
V0142,2025Q1,data_infrastructure,C,32.93650793650794,False,True,,15.873015873015872,,False,True,False
V0142,2025Q2,data_infrastructure,C,69.35483870967741,True,False,,88.70967741935483,,False,True,False
V0142,2025Q3,data_infrastructure,C,66.66666666666666,True,False,,83.33333333333334,,False,True,False
V0142,2025Q4,data_infrastructure,C,34.48275862068965,False,True,,18.96551724137931,,False,True,False
V0143,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0143,2023Q2,data_infrastructure,C,67.95774647887325,False,False,,85.91549295774648,,False,True,False
V0143,2023Q3,data_infrastructure,C,60.0,False,False,,70.0,,False,True,False
V0143,2023Q4,data_infrastructure,C,48.18840579710145,False,False,,46.3768115942029,,False,True,False
V0143,2024Q1,data_infrastructure,C,56.617647058823536,False,False,,63.23529411764706,,False,True,False
V0143,2024Q2,data_infrastructure,C,62.3134328358209,False,False,,74.6268656716418,,False,True,False
V0143,2024Q3,data_infrastructure,C,35.44776119402985,False,True,,20.8955223880597,,False,True,False
V0143,2024Q4,data_infrastructure,C,66.7910447761194,True,False,,83.5820895522388,,False,True,False
V0143,2025Q1,data_infrastructure,C,64.68253968253968,False,False,,79.36507936507937,,False,True,False
V0143,2025Q2,data_infrastructure,C,62.903225806451616,False,False,,75.80645161290323,,False,True,False
V0143,2025Q3,data_infrastructure,C,59.166666666666664,False,False,,68.33333333333333,,False,True,False
V0143,2025Q4,data_infrastructure,C,31.896551724137932,False,True,,13.793103448275861,,False,True,False
V0144,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0144,2023Q2,data_infrastructure,C,30.633802816901408,False,False,,11.267605633802818,,False,True,False
V0144,2023Q3,data_infrastructure,C,63.57142857142858,True,False,,77.14285714285715,,False,True,False
V0144,2023Q4,data_infrastructure,C,52.53623188405797,False,False,,55.072463768115945,,False,True,False
V0144,2024Q1,data_infrastructure,C,68.38235294117646,False,False,,86.76470588235294,,False,True,False
V0144,2024Q2,data_infrastructure,C,45.8955223880597,False,False,,41.7910447761194,,False,True,False
V0144,2024Q3,data_infrastructure,C,48.13432835820895,False,False,,46.26865671641791,,False,True,False
V0144,2024Q4,data_infrastructure,C,40.67164179104478,False,False,,31.343283582089555,,False,True,False
V0144,2025Q1,data_infrastructure,C,49.60317460317461,False,False,,49.2063492063492,,False,True,False
V0144,2025Q2,data_infrastructure,C,37.09677419354839,False,False,,24.193548387096776,,False,True,False
V0144,2025Q3,data_infrastructure,C,65.0,True,False,,80.0,,False,True,False
V0144,2025Q4,data_infrastructure,C,63.793103448275865,False,False,,77.58620689655173,,False,True,False
V0145,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0145,2023Q2,data_infrastructure,C,45.42253521126761,False,False,,40.845070422535215,,False,True,False
V0145,2023Q3,data_infrastructure,C,34.285714285714285,False,False,,18.571428571428573,,False,True,False
V0145,2023Q4,data_infrastructure,C,72.82608695652175,True,False,,95.65217391304348,,False,True,False
V0145,2024Q1,data_infrastructure,C,50.73529411764706,False,False,,51.470588235294116,,False,True,False
V0145,2024Q2,data_infrastructure,C,57.83582089552239,False,False,,65.67164179104478,,False,True,False
V0145,2024Q3,data_infrastructure,C,25.746268656716417,False,True,,1.4925373134328357,,False,True,False
V0145,2024Q4,data_infrastructure,C,69.77611940298507,True,False,,89.55223880597015,,False,True,False
V0145,2025Q1,data_infrastructure,C,72.61904761904762,True,False,,95.23809523809523,,False,True,False
V0145,2025Q2,data_infrastructure,C,41.935483870967744,False,True,,33.87096774193548,,False,True,False
V0145,2025Q3,data_infrastructure,C,30.833333333333332,False,True,,11.666666666666666,,False,True,False
V0145,2025Q4,data_infrastructure,C,75.0,True,False,,100.0,,False,True,False
V0146,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0146,2023Q2,data_infrastructure,C,63.028169014084504,False,False,,76.05633802816901,,False,True,False
V0146,2023Q3,data_infrastructure,C,53.57142857142857,False,False,,57.14285714285714,,False,True,False
V0146,2023Q4,data_infrastructure,C,65.57971014492753,False,False,,81.15942028985508,,False,True,False
V0146,2024Q1,data_infrastructure,C,38.970588235294116,False,True,,27.941176470588236,,False,True,False
V0146,2024Q2,data_infrastructure,C,72.76119402985074,True,False,,95.52238805970148,,False,True,False
V0146,2024Q3,data_infrastructure,C,60.07462686567165,False,False,,70.1492537313433,,False,True,False
V0146,2024Q4,data_infrastructure,C,44.40298507462687,False,True,,38.80597014925373,,False,True,False
V0146,2025Q1,data_infrastructure,C,55.95238095238095,False,False,,61.904761904761905,,False,True,False
V0146,2025Q2,data_infrastructure,C,61.29032258064516,False,False,,72.58064516129032,,False,True,False
V0146,2025Q3,data_infrastructure,C,40.83333333333333,False,True,,31.666666666666664,,False,True,False
V0146,2025Q4,data_infrastructure,C,43.96551724137931,False,False,,37.93103448275862,,False,True,False
V0147,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0147,2023Q2,data_infrastructure,C,65.14084507042253,False,False,,80.28169014084507,,False,True,False
V0147,2023Q3,data_infrastructure,C,54.28571428571429,False,False,,58.57142857142858,,False,True,False
V0147,2023Q4,data_infrastructure,C,45.289855072463766,False,False,,40.57971014492754,,False,True,False
V0147,2024Q1,data_infrastructure,C,62.5,False,False,,75.0,,False,True,False
V0147,2024Q2,data_infrastructure,C,71.2686567164179,True,False,,92.53731343283582,,False,True,False
V0147,2024Q3,data_infrastructure,C,27.238805970149254,False,True,,4.477611940298507,,False,True,False
V0147,2024Q4,data_infrastructure,C,63.059701492537314,False,False,,76.11940298507463,,False,True,False
V0147,2025Q1,data_infrastructure,C,45.63492063492063,False,False,,41.269841269841265,,False,True,False
V0147,2025Q2,data_infrastructure,C,67.74193548387098,False,False,,85.48387096774194,,False,True,False
V0147,2025Q3,data_infrastructure,C,56.666666666666664,False,False,,63.33333333333333,,False,True,False
V0147,2025Q4,data_infrastructure,C,47.41379310344828,False,False,,44.827586206896555,,False,True,False
V0148,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0148,2023Q2,data_infrastructure,C,69.36619718309859,False,False,,88.73239436619718,,False,True,False
V0148,2023Q3,data_infrastructure,C,26.428571428571427,False,True,,2.857142857142857,,False,True,False
V0148,2023Q4,data_infrastructure,C,55.434782608695656,False,False,,60.86956521739131,,False,True,False
V0148,2024Q1,data_infrastructure,C,72.79411764705883,True,False,,95.58823529411765,,False,True,False
V0148,2024Q2,data_infrastructure,C,30.970149253731343,False,True,,11.940298507462686,,False,True,False
V0148,2024Q3,data_infrastructure,C,65.29850746268656,False,False,,80.59701492537313,,False,True,False
V0148,2024Q4,data_infrastructure,C,72.76119402985074,True,False,,95.52238805970148,,False,True,False
V0148,2025Q1,data_infrastructure,C,59.92063492063492,False,False,,69.84126984126983,,False,True,False
V0148,2025Q2,data_infrastructure,C,57.25806451612903,False,False,,64.51612903225806,,False,True,False
V0148,2025Q3,data_infrastructure,C,61.666666666666664,False,False,,73.33333333333333,,False,True,False
V0148,2025Q4,data_infrastructure,C,69.82758620689656,False,False,,89.65517241379311,,False,True,False
V0149,2023Q1,data_infrastructure,B,50.0,False,False,,,,True,True,False
V0149,2023Q2,data_infrastructure,B,63.38028169014085,False,False,,63.38028169014085,,True,True,False
V0149,2023Q3,data_infrastructure,B,15.714285714285714,False,True,,15.714285714285714,,True,True,False
V0149,2023Q4,data_infrastructure,B,74.7394897592526,True,False,72.72727272727273,78.26086956521739,,True,True,False
V0149,2024Q1,data_infrastructure,B,42.31080862096904,False,False,60.60606060606061,10.294117647058822,,True,True,False
V0149,2024Q2,data_infrastructure,B,93.67213519180955,True,False,90.9090909090909,98.50746268656717,,True,True,False
V0149,2024Q3,data_infrastructure,B,62.25689733152419,False,False,83.33333333333334,25.37313432835821,,True,True,False
V0149,2024Q4,data_infrastructure,B,64.74034784753916,False,False,59.09090909090909,74.6268656716418,,True,True,False
V0149,2025Q1,data_infrastructure,B,53.75180375180375,False,False,50.0,60.317460317460316,,True,True,False
V0149,2025Q2,data_infrastructure,B,72.593974940016,False,False,81.81818181818183,56.451612903225815,,True,True,False
V0149,2025Q3,data_infrastructure,B,77.85123966942149,False,False,90.9090909090909,55.00000000000001,,True,True,False
V0149,2025Q4,data_infrastructure,B,68.89902156359837,False,False,75.75757575757575,56.896551724137936,,True,True,False
V0150,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0150,2023Q2,data_infrastructure,C,59.50704225352113,False,False,,69.01408450704226,,False,True,False
V0150,2023Q3,data_infrastructure,C,39.285714285714285,False,True,,28.57142857142857,,False,True,False
V0150,2023Q4,data_infrastructure,C,43.11594202898551,False,False,,36.231884057971016,,False,True,False
V0150,2024Q1,data_infrastructure,C,67.6470588235294,True,False,,85.29411764705883,,False,True,False
V0150,2024Q2,data_infrastructure,C,66.044776119403,False,False,,82.08955223880598,,False,True,False
V0150,2024Q3,data_infrastructure,C,34.701492537313435,False,True,,19.402985074626866,,False,True,False
V0150,2024Q4,data_infrastructure,C,37.6865671641791,False,False,,25.37313432835821,,False,True,False
V0150,2025Q1,data_infrastructure,C,48.80952380952381,False,False,,47.61904761904761,,False,True,False
V0150,2025Q2,data_infrastructure,C,55.64516129032258,False,False,,61.29032258064516,,False,True,False
V0150,2025Q3,data_infrastructure,C,26.666666666666668,False,True,,3.3333333333333335,,False,True,False
V0150,2025Q4,data_infrastructure,C,41.37931034482759,False,False,,32.758620689655174,,False,True,False
V0151,2023Q1,data_infrastructure,B,50.0,False,False,,,,True,True,False
V0151,2023Q2,data_infrastructure,B,100.0,False,False,,100.0,,True,True,False
V0151,2023Q3,data_infrastructure,B,22.857142857142858,False,True,,22.857142857142858,,True,True,False
V0151,2023Q4,data_infrastructure,B,66.33129716133668,False,False,54.54545454545454,86.95652173913044,,True,True,False
V0151,2024Q1,data_infrastructure,B,45.422135796467344,False,False,69.6969696969697,2.941176470588235,,True,True,False
V0151,2024Q2,data_infrastructure,B,98.07162534435261,True,False,96.96969696969697,100.0,,True,True,False
V0151,2024Q3,data_infrastructure,B,51.22322272932855,False,False,78.78787878787878,2.9850746268656714,,True,True,False
V0151,2024Q4,data_infrastructure,B,78.78787878787877,False,False,66.66666666666666,100.0,,True,True,False
V0151,2025Q1,data_infrastructure,C,37.121212121212125,False,True,24.242424242424242,,,True,False,False
V0151,2025Q2,data_infrastructure,C,26.515151515151516,False,True,3.0303030303030303,,,True,False,False
V0151,2025Q3,data_infrastructure,C,26.515151515151516,False,False,3.0303030303030303,,,True,False,False
V0151,2025Q4,data_infrastructure,C,43.18181818181819,False,False,36.36363636363637,,,True,False,False
V0152,2023Q1,data_infrastructure,B,50.0,False,False,,,,True,True,False
V0152,2023Q2,data_infrastructure,B,81.69014084507043,False,False,,81.69014084507043,,True,True,False
V0152,2023Q3,data_infrastructure,B,71.42857142857143,False,False,,71.42857142857143,,True,True,False
V0152,2023Q4,data_infrastructure,B,53.647143370463525,False,False,81.81818181818183,4.3478260869565215,,True,True,False
V0152,2024Q1,data_infrastructure,B,90.35812672176306,True,False,84.84848484848484,100.0,,True,True,False
V0152,2024Q2,data_infrastructure,B,54.658525554047934,False,False,83.33333333333334,4.477611940298507,,True,True,False
V0152,2024Q3,data_infrastructure,B,80.71625344352616,False,False,69.6969696969697,100.0,,True,True,False
V0152,2024Q4,data_infrastructure,B,78.7241478557625,False,False,74.24242424242425,86.56716417910447,,True,True,False
V0152,2025Q1,data_infrastructure,B,54.5651318378591,False,False,80.3030303030303,9.523809523809524,,True,True,False
V0152,2025Q2,data_infrastructure,B,86.6302319381498,True,False,86.36363636363636,87.09677419354838,,True,True,False
V0152,2025Q3,data_infrastructure,B,77.19008264462809,False,False,72.72727272727273,85.0,,True,True,False
V0152,2025Q4,data_infrastructure,B,51.82863113897596,False,False,66.66666666666666,25.862068965517242,,True,True,False
V0153,2023Q1,data_infrastructure,B,50.0,False,False,,,,True,True,False
V0153,2023Q2,data_infrastructure,B,84.50704225352112,False,False,,84.50704225352112,,True,True,False
V0153,2023Q3,data_infrastructure,B,17.142857142857142,False,True,,17.142857142857142,,True,True,False
V0153,2023Q4,data_infrastructure,B,25.284465205413824,False,True,9.090909090909092,53.62318840579711,,True,True,False
V0153,2024Q1,data_infrastructure,B,16.366877329444172,False,False,3.0303030303030303,39.705882352941174,,True,True,False
V0153,2024Q2,data_infrastructure,B,11.154968956868549,False,False,3.0303030303030303,25.37313432835821,,True,True,False
V0153,2024Q3,data_infrastructure,B,28.152625303235883,False,False,21.21212121212121,40.298507462686565,,True,True,False
V0153,2024Q4,data_infrastructure,B,43.522059125858306,False,False,39.39393939393939,50.74626865671642,,True,True,False
V0153,2025Q1,data_infrastructure,C,50.0,False,False,50.0,,,True,False,False
V0153,2025Q2,data_infrastructure,C,49.24242424242424,False,False,48.484848484848484,,,True,False,False
V0153,2025Q3,data_infrastructure,C,45.45454545454545,False,False,40.909090909090914,,,True,False,False
V0153,2025Q4,data_infrastructure,C,43.18181818181819,False,False,36.36363636363637,,,True,False,False
V0154,2023Q1,data_infrastructure,B,50.0,False,False,,,,True,True,False
V0154,2023Q2,data_infrastructure,B,61.97183098591549,False,False,,61.97183098591549,,True,True,False
V0154,2023Q3,data_infrastructure,B,38.57142857142858,False,True,,38.57142857142858,,True,True,False
V0154,2023Q4,data_infrastructure,B,30.33896275002994,False,True,39.39393939393939,14.492753623188406,,True,True,False
V0154,2024Q1,data_infrastructure,B,40.244692918489704,False,False,28.78787878787879,60.29411764705882,,True,True,False
V0154,2024Q2,data_infrastructure,B,38.57982813206693,False,False,33.33333333333333,47.76119402985074,,True,True,False
V0154,2024Q3,data_infrastructure,B,32.909831010238065,False,False,36.36363636363637,26.865671641791046,,True,True,False
V0154,2024Q4,data_infrastructure,B,47.321245014596435,False,False,39.39393939393939,61.19402985074627,,True,True,False
V0154,2025Q1,data_infrastructure,B,50.288600288600286,False,False,50.0,50.79365079365079,,True,True,False
V0154,2025Q2,data_infrastructure,B,22.71394294854705,False,True,18.181818181818183,30.64516129032258,,True,True,False
V0154,2025Q3,data_infrastructure,B,12.56198347107438,False,True,12.121212121212121,13.333333333333334,,True,True,False
V0154,2025Q4,data_infrastructure,B,27.05424147430417,False,False,6.0606060606060606,63.793103448275865,,True,True,False
V0155,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0155,2023Q2,data_infrastructure,C,74.29577464788733,False,False,,98.59154929577466,,False,True,False
V0155,2023Q3,data_infrastructure,C,31.428571428571427,False,True,,12.857142857142856,,False,True,False
V0155,2023Q4,data_infrastructure,C,69.20289855072463,True,False,,88.40579710144928,,False,True,False
V0155,2024Q1,data_infrastructure,C,51.470588235294116,False,False,,52.94117647058824,,False,True,False
V0155,2024Q2,data_infrastructure,C,38.43283582089552,False,True,,26.865671641791046,,False,True,False
V0155,2024Q3,data_infrastructure,C,62.3134328358209,True,False,,74.6268656716418,,False,True,False
V0155,2024Q4,data_infrastructure,C,71.2686567164179,True,False,,92.53731343283582,,False,True,False
V0155,2025Q1,data_infrastructure,C,37.698412698412696,False,True,,25.396825396825395,,False,True,False
V0155,2025Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0155,2025Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0155,2025Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2023Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2023Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2023Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2024Q1,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2024Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2024Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2024Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2025Q1,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2025Q2,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2025Q3,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0156,2025Q4,data_infrastructure,C,50.0,False,False,,,,False,False,False
V0157,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,False,True
V0157,2023Q2,data_infrastructure,C,52.272727272727266,False,False,,,54.54545454545454,False,False,True
V0157,2023Q3,data_infrastructure,C,70.45454545454545,True,False,,,90.9090909090909,False,False,True
V0157,2023Q4,data_infrastructure,C,65.9090909090909,False,False,,,81.81818181818183,False,False,True
V0157,2024Q1,data_infrastructure,C,47.72727272727273,False,False,,,45.45454545454545,False,False,True
V0157,2024Q2,data_infrastructure,C,61.36363636363637,False,False,,,72.72727272727273,False,False,True
V0157,2024Q3,data_infrastructure,C,70.45454545454545,True,False,,,90.9090909090909,False,False,True
V0157,2024Q4,data_infrastructure,C,56.81818181818181,False,False,,,63.63636363636363,False,False,True
V0157,2025Q1,data_infrastructure,C,43.18181818181819,False,True,,,36.36363636363637,False,False,True
V0157,2025Q2,data_infrastructure,C,38.63636363636363,False,False,,,27.27272727272727,False,False,True
V0157,2025Q3,data_infrastructure,C,56.81818181818181,True,False,,,63.63636363636363,False,False,True
V0157,2025Q4,data_infrastructure,C,47.72727272727273,False,False,,,45.45454545454545,False,False,True
V0158,2023Q1,data_infrastructure,B,50.0,False,False,,,,True,True,False
V0158,2023Q2,data_infrastructure,B,18.30985915492958,False,False,,18.30985915492958,,True,True,False
V0158,2023Q3,data_infrastructure,B,91.42857142857143,True,False,,91.42857142857143,,True,True,False
V0158,2023Q4,data_infrastructure,B,32.97400886333692,False,True,39.39393939393939,21.73913043478261,,True,True,False
V0158,2024Q1,data_infrastructure,B,43.45324906822233,False,True,28.78787878787879,69.11764705882352,,True,True,False
V0158,2024Q2,data_infrastructure,B,59.54319312528267,True,False,83.33333333333334,17.91044776119403,,True,True,False
V0158,2024Q3,data_infrastructure,B,69.49755355454134,True,False,74.24242424242425,61.19402985074627,,True,True,False
V0158,2024Q4,data_infrastructure,B,21.93988734015871,False,True,24.242424242424242,17.91044776119403,,True,True,False
V0158,2025Q1,data_infrastructure,B,52.56460711006165,False,False,27.27272727272727,96.82539682539682,,True,True,False
V0158,2025Q2,data_infrastructure,B,50.79534346396516,False,False,48.484848484848484,54.83870967741935,,True,True,False
V0158,2025Q3,data_infrastructure,B,69.53168044077132,True,False,78.78787878787878,53.333333333333336,,True,True,False
V0158,2025Q4,data_infrastructure,B,67.97758145720528,False,False,96.96969696969697,17.24137931034483,,True,True,False
V0159,2023Q1,data_infrastructure,C,50.0,False,False,,,,False,True,False
V0159,2023Q2,data_infrastructure,C,34.859154929577464,False,False,,19.718309859154928,,False,True,False
V0159,2023Q3,data_infrastructure,C,61.42857142857142,True,False,,72.85714285714285,,False,True,False
V0159,2023Q4,data_infrastructure,C,28.6231884057971,False,True,,7.246376811594203,,False,True,False
V0159,2024Q1,data_infrastructure,C,61.029411764705884,True,False,,72.05882352941177,,False,True,False
V0159,2024Q2,data_infrastructure,C,31.71641791044776,False,False,,13.432835820895523,,False,True,False
V0159,2024Q3,data_infrastructure,C,60.82089552238806,False,False,,71.64179104477611,,False,True,False
V0159,2024Q4,data_infrastructure,C,35.44776119402985,False,False,,20.8955223880597,,False,True,False
V0159,2025Q1,data_infrastructure,C,34.523809523809526,False,False,,19.047619047619047,,False,True,False
V0159,2025Q2,data_infrastructure,C,51.61290322580645,False,False,,53.2258064516129,,False,True,False
V0159,2025Q3,data_infrastructure,C,34.166666666666664,False,False,,18.333333333333332,,False,True,False
V0159,2025Q4,data_infrastructure,C,26.724137931034484,False,True,,3.4482758620689653,,False,True,False
V0160,2023Q1,data_infrastructure,B,50.0,False,False,,,,True,True,False
V0160,2023Q2,data_infrastructure,B,50.70422535211268,False,False,,50.70422535211267,,True,True,False
V0160,2023Q3,data_infrastructure,B,67.14285714285714,True,False,,67.14285714285714,,True,True,False
V0160,2023Q4,data_infrastructure,B,40.32818301593005,False,True,57.57575757575758,10.144927536231885,,True,True,False
V0160,2024Q1,data_infrastructure,B,60.28196402527953,False,False,63.63636363636363,54.41176470588235,,True,True,False
V0160,2024Q2,data_infrastructure,B,62.09037457341391,False,False,51.515151515151516,80.59701492537313,,True,True,False
V0160,2024Q3,data_infrastructure,B,52.136014144155254,False,False,60.60606060606061,37.3134328358209,,True,True,False
V0160,2024Q4,data_infrastructure,B,44.722667653468186,False,False,51.515151515151516,32.83582089552239,,True,True,False
V0160,2025Q1,data_infrastructure,B,52.5974025974026,False,False,50.0,57.14285714285714,,True,True,False
