mlbam_id,group,season,sport_id,team_name,league_name,atBats,baseOnBalls,caughtStealing,doubles,gamesPlayed,hitByPitch,hits,homeRuns,intentionalWalks,plateAppearances,runs,sacFlies,stolenBases,triples,game_date
673962,hitting,2022,16,ACL Rangers,Arizona Complex League,3,0,0,0,1,0,1,0,0,3,0,0,0,0,2022-08-02
673962,hitting,2022,16,ACL Rangers,Arizona Complex League,3,1,0,0,1,0,1,0,0,4,0,0,0,0,2022-08-04
673962,hitting,2022,16,ACL Rangers,Arizona Complex League,3,2,0,0,1,0,1,1,0,5,1,0,0,0,2022-08-05
673962,hitting,2022,16,ACL Rangers,Arizona Complex League,4,0,0,0,1,0,1,1,0,4,1,0,0,0,2022-08-06
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,5,0,0,0,1,0,1,0,0,5,0,0,0,0,2024-03-29
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,2,3,0,1,1,0,1,0,0,5,2,0,2,0,2024-03-30
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,5,1,0,0,1,0,1,0,0,6,2,0,0,0,2024-03-31
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,3,1,1,0,1,1,1,0,0,5,1,0,2,0,2024-04-02
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-04-06
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,5,0,0,0,1,0,0,0,0,5,0,0,0,0,2024-04-07
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,4,1,0,1,1,0,2,0,0,5,1,0,2,0,2024-04-09
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,5,0,0,0,1,0,2,1,0,5,2,0,1,0,2024-04-10
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,4,1,0,0,1,0,0,0,0,5,0,0,0,0,2024-04-11
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,5,0,0,0,1,0,1,0,0,5,1,0,0,0,2024-04-12
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,4,1,0,0,1,0,1,0,0,5,0,0,0,0,2024-04-13
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2024-04-14
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,4,0,0,0,1,0,1,0,0,4,1,0,0,0,2024-04-16
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,5,0,0,1,1,0,1,0,0,5,1,0,0,0,2024-04-17
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,5,0,0,1,1,0,1,0,0,5,1,0,1,0,2024-04-18
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,5,0,0,1,1,0,3,0,0,5,1,0,1,0,2024-04-20
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,3,1,0,0,1,1,0,0,0,5,1,0,2,0,2024-04-21
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,3,2,0,0,1,0,1,1,0,5,2,0,2,0,2024-06-01
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,3,0,0,0,1,1,0,0,0,4,0,0,0,0,2024-06-02
675659,hitting,2024,11,Albuquerque Isotopes,Pacific Coast League,5,0,0,0,1,0,1,0,0,5,0,0,1,0,2024-06-04
675659,hitting,2024,16,ACL Rockies,Arizona Complex League,2,1,0,0,1,0,0,0,0,3,1,0,0,0,2024-05-27
675659,hitting,2024,16,ACL Rockies,Arizona Complex League,4,0,0,0,1,0,2,0,0,4,1,0,0,0,2024-05-28
675659,hitting,2024,16,ACL Rockies,Arizona Complex League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2024-05-30
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,2,0,0,5,0,0,0,0,2023-03-31
676059,hitting,2023,11,Norfolk Tides,International League,5,1,0,0,1,0,0,0,0,6,0,0,0,0,2023-04-01
676059,hitting,2023,11,Norfolk Tides,International League,4,1,0,0,1,0,2,1,0,5,2,0,0,0,2023-04-02
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2023-04-04
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2023-04-05
676059,hitting,2023,11,Norfolk Tides,International League,5,1,0,1,1,0,2,0,0,6,2,0,0,0,2023-04-08
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,1,1,0,4,1,0,0,0,2023-04-09
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,2,0,0,5,1,0,0,0,2023-04-11
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,1,1,0,5,1,0,0,0,2023-04-12
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2023-04-18
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,1,0,0,4,0,0,1,0,2023-04-19
676059,hitting,2023,11,Norfolk Tides,International League,3,0,0,0,1,0,0,0,0,3,0,0,0,0,2023-04-21
676059,hitting,2023,11,Norfolk Tides,International League,2,0,0,0,1,1,1,0,0,3,1,0,1,0,2023-04-22
676059,hitting,2023,11,Norfolk Tides,International League,3,3,0,1,1,0,2,0,0,6,2,0,0,0,2023-04-23
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,3,1,0,5,2,0,1,0,2023-04-25
676059,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,0,2,1,0,4,1,0,0,0,2023-04-26
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2023-04-28
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,2,0,0,4,1,0,0,0,2023-04-28
676059,hitting,2023,11,Norfolk Tides,International League,6,0,0,1,1,0,3,0,0,6,2,0,0,0,2023-04-29
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,1,0,0,4,1,0,1,0,2023-04-30
676059,hitting,2023,11,Norfolk Tides,International League,4,1,0,1,1,0,1,0,0,5,2,0,0,0,2023-05-02
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,3,1,0,5,1,0,0,0,2023-05-03
676059,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,0,1,1,0,4,1,0,0,0,2023-05-04
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,2,0,0,5,1,0,0,0,2023-05-05
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,2,1,0,4,2,0,0,0,2023-05-06
676059,hitting,2023,11,Norfolk Tides,International League,4,1,0,0,1,0,0,0,0,5,0,0,0,0,2023-05-07
676059,hitting,2023,11,Norfolk Tides,International League,6,0,0,0,1,0,1,1,0,6,1,0,0,0,2023-05-09
676059,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,0,0,0,0,4,0,0,0,0,2023-05-10
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2023-05-11
676059,hitting,2023,11,Norfolk Tides,International League,4,1,0,0,1,0,1,0,0,5,2,0,0,1,2023-05-12
676059,hitting,2023,11,Norfolk Tides,International League,3,2,0,1,1,0,2,1,0,5,3,0,0,0,2023-05-13
676059,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,0,2,1,0,4,1,0,0,0,2023-05-14
676059,hitting,2023,11,Norfolk Tides,International League,4,1,0,2,1,0,2,0,0,5,1,0,0,0,2023-05-16
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2023-05-17
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,1,1,0,5,1,0,0,0,2023-05-18
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2023-05-19
676059,hitting,2023,11,Norfolk Tides,International League,4,1,0,1,1,0,2,0,0,5,3,0,0,0,2023-05-20
676059,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,0,2,0,0,4,0,0,0,0,2023-05-21
676059,hitting,2023,11,Norfolk Tides,International League,6,1,0,0,1,0,0,0,0,7,0,0,0,0,2023-05-23
676059,hitting,2023,11,Norfolk Tides,International League,4,1,0,0,1,0,1,0,0,5,1,0,0,0,2023-05-24
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,0,0,0,5,0,0,0,0,2023-05-25
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,2,1,0,2,0,0,5,1,0,0,0,2023-05-26
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,1,1,0,3,1,0,5,2,0,0,0,2023-05-27
676059,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,0,1,0,0,4,0,0,0,0,2023-05-28
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,2,1,0,4,2,0,0,0,2023-05-30
676059,hitting,2023,11,Norfolk Tides,International League,3,1,0,1,1,0,1,0,0,4,3,0,0,0,2023-05-31
676059,hitting,2023,11,Norfolk Tides,International League,3,0,0,0,1,0,0,0,0,3,0,0,0,0,2023-05-31
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,1,1,0,2,1,0,4,2,0,0,0,2023-06-01
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2023-06-02
676059,hitting,2023,11,Norfolk Tides,International League,3,1,0,1,1,1,1,0,0,5,1,0,0,0,2023-06-03
676059,hitting,2023,11,Norfolk Tides,International League,4,1,0,0,1,1,1,0,0,6,3,0,1,0,2023-06-04
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,1,0,0,5,1,0,0,1,2023-06-08
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,1,1,0,5,1,0,0,0,2023-06-09
676059,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,0,1,1,0,4,1,0,0,0,2023-06-10
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,2,0,0,5,0,0,0,0,2023-06-10
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,1,0,0,0,5,0,0,0,0,2023-06-11
676059,hitting,2023,11,Norfolk Tides,International League,3,0,0,0,1,0,0,0,0,3,0,0,0,0,2023-06-13
676059,hitting,2023,11,Norfolk Tides,International League,3,2,0,0,1,0,0,0,0,5,0,0,0,0,2023-06-14
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2023-06-15
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,1,1,0,3,0,0,4,0,0,0,0,2023-06-17
676059,hitting,2023,11,Norfolk Tides,International League,3,0,0,0,1,0,0,0,0,3,0,0,0,0,2023-06-17
676059,hitting,2023,11,Norfolk Tides,International League,4,1,0,0,1,0,0,0,0,5,0,0,0,0,2023-06-18
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,1,0,0,4,1,0,0,0,2023-06-21
676059,hitting,2023,11,Norfolk Tides,International League,2,1,0,0,1,0,0,0,0,3,0,0,0,0,2023-06-22
676059,hitting,2023,11,Norfolk Tides,International League,2,0,0,0,1,0,0,0,0,2,0,0,0,0,2023-06-22
676059,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,2,1,0,4,2,0,0,0,2023-06-23
676059,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,3,0,0,5,0,0,1,0,2023-06-24
676475,hitting,2022,11,Memphis Redbirds,International League,3,0,0,0,1,0,1,1,0,3,1,0,0,0,2022-04-05
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,0,2,0,0,4,1,0,0,0,2022-04-07
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-04-08
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,0,1,0,2,1,0,4,2,0,0,0,2022-04-09
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,1,0,0,5,1,0,0,0,2022-04-12
676475,hitting,2022,11,Memphis Redbirds,International League,5,1,0,0,1,0,2,2,0,6,3,0,0,0,2022-04-13
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-04-14
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,2,0,0,4,1,0,0,0,2022-04-15
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-04-16
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,0,1,0,1,0,0,4,0,0,0,0,2022-04-19
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-04-21
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,0,1,0,1,0,0,4,1,0,0,0,2022-04-22
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,0,1,0,0,0,0,4,0,0,0,0,2022-04-23
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,2,1,0,4,2,0,0,1,2022-04-24
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,0,0,0,5,0,0,0,0,2022-04-26
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,2,1,0,5,1,0,0,0,2022-04-27
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,2,0,0,4,0,0,0,0,2022-04-29
676475,hitting,2022,11,Memphis Redbirds,International League,3,2,0,0,1,0,1,0,0,5,2,0,1,0,2022-04-30
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-05-01
676475,hitting,2022,11,Memphis Redbirds,International League,2,1,0,0,1,1,0,0,0,4,0,0,0,0,2022-05-03
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,0,1,0,0,4,1,0,0,0,2022-05-04
676475,hitting,2022,11,Memphis Redbirds,International League,3,0,0,0,1,0,0,0,0,3,0,0,0,0,2022-05-06
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-05-07
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,0,2,0,0,4,1,0,0,0,2022-05-08
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,0,1,0,1,0,0,4,1,0,0,0,2022-05-10
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,1,1,0,2,0,0,5,2,0,0,0,2022-05-11
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-05-12
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-05-14
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-05-15
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,1,1,0,2,0,0,5,0,0,0,0,2022-05-17
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,2,1,0,4,1,0,1,0,2022-05-18
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,1,0,4,1,0,0,0,2022-05-19
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,3,0,0,4,1,0,0,0,2022-05-20
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,3,1,0,4,1,0,0,0,2022-05-21
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,3,1,0,3,0,0,5,2,0,0,0,2022-05-22
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,0,0,0,5,0,0,0,0,2022-05-24
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-05-25
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,1,3,1,0,5,2,0,0,0,2022-05-26
676475,hitting,2022,11,Memphis Redbirds,International League,4,1,0,0,1,0,1,0,0,5,1,0,0,0,2022-05-27
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,4,0,0,5,1,0,1,0,2022-05-28
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,2,1,0,4,1,0,0,0,2022-05-29
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,1,0,0,5,0,0,0,0,2022-05-31
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,2,0,0,5,1,0,0,0,2022-06-01
676475,hitting,2022,11,Memphis Redbirds,International League,6,0,0,0,1,0,4,1,0,6,1,0,0,0,2022-06-02
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,0,0,0,5,1,0,0,0,2022-06-03
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-06-05
676475,hitting,2022,11,Memphis Redbirds,International League,3,0,0,0,1,0,0,0,0,4,0,1,0,0,2022-06-07
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,2,0,0,4,0,0,0,0,2022-06-08
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,5,0,1,0,0,2022-06-09
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,2,0,0,4,0,0,0,0,2022-06-10
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,0,1,0,1,0,0,5,0,1,0,0,2022-06-11
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-06-12
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,3,2,0,5,2,0,0,0,2022-06-15
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,0,2,0,0,4,1,0,0,0,2022-06-16
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-06-17
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,0,1,0,0,0,0,4,0,0,0,0,2022-06-18
676475,hitting,2022,11,Memphis Redbirds,International League,3,2,0,0,1,0,1,0,0,5,1,0,0,0,2022-06-19
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,1,1,0,1,0,0,4,0,0,0,0,2022-06-21
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,0,1,0,0,0,0,4,0,0,0,0,2022-06-22
676475,hitting,2022,11,Memphis Redbirds,International League,3,2,0,1,1,0,2,0,0,5,0,0,0,0,2022-06-23
676475,hitting,2022,11,Memphis Redbirds,International League,4,1,0,0,1,0,3,0,0,5,1,0,0,0,2022-06-24
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,2,0,0,5,0,0,0,0,2022-06-25
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,3,1,0,4,1,0,0,0,2022-06-26
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,1,0,4,1,0,0,0,2022-06-28
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,2,0,0,4,0,0,0,0,2022-06-29
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-06-30
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-07-01
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,0,2,0,0,4,0,0,0,0,2022-07-02
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-07-03
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,3,0,0,4,2,0,0,0,2022-07-04
676475,hitting,2022,11,Memphis Redbirds,International League,4,1,0,0,1,0,0,0,0,5,1,0,0,0,2022-07-07
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,1,1,0,2,0,0,5,1,0,0,0,2022-07-09
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,0,1,0,0,4,0,0,0,0,2022-07-10
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,2,0,0,4,0,0,0,0,2022-07-12
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-07-13
676475,hitting,2022,11,Memphis Redbirds,International League,5,1,0,1,1,0,2,0,0,6,2,0,0,0,2022-07-14
676475,hitting,2022,11,Memphis Redbirds,International League,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2022-07-15
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,2,0,0,5,0,0,0,0,2022-07-16
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,1,0,0,5,0,0,0,0,2022-07-22
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,2,1,0,5,1,0,0,0,2022-07-23
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,0,1,0,0,4,1,0,0,0,2022-07-24
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,0,1,0,1,0,0,4,1,0,0,0,2022-07-26
676475,hitting,2022,11,Memphis Redbirds,International League,4,1,0,0,1,0,1,1,0,5,1,0,0,0,2022-07-27
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,0,0,0,5,0,0,0,0,2022-07-28
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,1,1,0,2,1,0,4,2,0,0,0,2022-08-02
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,2,0,0,5,1,1,0,0,2022-08-03
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-08-04
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-08-05
676475,hitting,2022,11,Memphis Redbirds,International League,3,0,0,0,1,1,2,0,0,4,0,0,0,0,2022-08-06
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-08-07
676475,hitting,2022,11,Memphis Redbirds,International League,3,0,0,0,1,0,1,0,0,4,0,1,0,0,2022-08-09
676475,hitting,2022,11,Memphis Redbirds,International League,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2022-08-11
676475,hitting,2022,11,Memphis Redbirds,International League,3,1,0,0,1,0,3,1,0,4,4,0,1,0,2022-08-11
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-08-12
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-08-13
676475,hitting,2022,11,Memphis Redbirds,International League,4,1,0,1,1,0,2,0,0,5,2,0,0,0,2022-08-14
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,0,0,0,5,0,0,0,0,2022-08-16
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,5,0,1,0,0,2022-08-17
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,1,0,0,4,0,0,0,0,2022-08-18
676475,hitting,2022,11,Memphis Redbirds,International League,2,0,0,0,1,0,0,0,0,2,0,0,0,0,2022-08-19
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,0,1,0,0,4,0,0,0,0,2022-08-23
676475,hitting,2022,11,Memphis Redbirds,International League,5,1,0,1,1,0,3,0,0,6,3,0,0,0,2022-08-24
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,0,1,0,0,4,0,0,0,0,2022-08-28
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2022-08-30
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,1,1,0,3,0,0,5,1,0,0,0,2022-08-31
676475,hitting,2022,11,Memphis Redbirds,International League,4,1,0,0,1,0,1,0,0,5,1,0,0,0,2022-09-01
676475,hitting,2022,11,Memphis Redbirds,International League,4,0,0,1,1,0,2,0,0,4,1,0,0,0,2022-09-03
676475,hitting,2022,11,Memphis Redbirds,International League,4,1,0,1,1,0,2,0,0,5,1,0,0,0,2022-09-04
676475,hitting,2022,11,Memphis Redbirds,International League,5,0,0,0,1,0,3,0,0,5,1,0,0,0,2022-09-06
677008,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,1,0,0,5,1,0,0,0,2023-06-08
677008,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,2,1,0,5,1,0,0,0,2023-06-09
677008,hitting,2023,11,Norfolk Tides,International League,3,0,0,0,1,1,0,0,0,4,0,0,0,0,2023-06-10
677008,hitting,2023,11,Norfolk Tides,International League,4,1,0,0,1,0,1,0,0,5,1,0,1,0,2023-06-10
677008,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,0,1,0,0,5,0,0,0,0,2023-06-11
677008,hitting,2023,11,Norfolk Tides,International League,3,0,0,0,1,0,0,0,0,3,0,0,0,0,2023-06-13
677008,hitting,2023,11,Norfolk Tides,International League,5,0,0,1,1,0,3,0,0,5,2,0,0,1,2023-06-14
677008,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,2,1,0,4,2,0,0,0,2023-06-15
677008,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,2,1,0,4,1,0,0,0,2023-06-17
677008,hitting,2023,11,Norfolk Tides,International League,2,0,0,0,1,0,0,0,0,3,0,0,0,0,2023-06-17
677008,hitting,2023,11,Norfolk Tides,International League,3,1,0,1,1,1,1,0,0,5,0,0,0,0,2023-06-18
677008,hitting,2023,11,Norfolk Tides,International League,4,0,0,1,1,0,2,0,0,4,1,0,0,0,2023-06-21
677008,hitting,2023,11,Norfolk Tides,International League,3,0,0,0,1,0,1,1,0,3,1,0,0,0,2023-06-22
677008,hitting,2023,11,Norfolk Tides,International League,3,0,0,1,1,1,1,0,0,4,1,0,0,0,2023-06-22
677008,hitting,2023,11,Norfolk Tides,International League,3,0,0,1,1,1,1,0,0,4,1,0,0,0,2023-06-23
677008,hitting,2023,11,Norfolk Tides,International League,5,0,0,0,1,0,0,0,0,5,0,0,0,0,2023-06-24
677008,hitting,2023,11,Norfolk Tides,International League,4,0,0,0,1,0,0,0,0,4,0,0,0,0,2023-06-25
677008,hitting,2023,11,Norfolk Tides,International League,3,2,0,0,1,0,1,0,0,5,1,0,0,0,2023-06-28
677008,hitting,2023,11,Norfolk Tides,International League,4,0,0,1,1,1,2,0,0,5,2,0,0,0,2023-06-29
677008,hitting,2023,11,Norfolk Tides,International League,4,1,0,0,1,0,1,0,0,6,1,1,0,0,2023-06-30
677008,hitting,2023,11,Norfolk Tides,International League,4,1,0,0,1,0,0,0,1,5,0,0,0,0,2023-07-01
677008,hitting,2023,11,Norfolk Tides,International League,5,0,0,1,1,1,2,0,0,6,2,0,0,0,2023-07-02
677008,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,0,1,0,0,4,1,0,0,1,2023-07-04
677008,hitting,2023,11,Norfolk Tides,International League,4,1,0,0,1,0,4,1,0,6,3,1,0,0,2023-07-05
677008,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,0,1,0,0,4,0,0,0,0,2023-07-06
677008,hitting,2023,11,Norfolk Tides,International League,3,1,0,0,1,1,1,0,0,5,2,0,0,0,2023-07-14
